gene,logfoldchange,pval_adj,score
ENSG00000251003,0.04253407,1.0,0.08728932
ENSG00000101846,0.04203225,1.0,0.07683669
ENSG00000186047,0.041014217,1.0,0.18764925
ENSG00000112149,0.040212538,1.0,0.14556457
ENSG00000182389,0.039894465,1.0,0.06866224
ENSG00000101849,0.039063107,1.0,0.13679162
ENSG00000172159,0.03773152,1.0,0.12847431
ENSG00000159189,0.037101485,1.0,0.049556363
ENSG00000286481,0.03693714,1.0,0.1198172
ENSG00000229140,0.036318995,1.0,0.17062077
ENSG00000182601,0.035275742,1.0,0.10874289
ENSG00000183878,0.035047024,1.0,0.14186156
ENSG00000179104,0.034709405,1.0,0.1318105
ENSG00000152518,0.03468016,1.0,-0.044660192
ENSG00000166833,0.034553155,1.0,0.22832069
ENSG00000261645,0.034311526,1.0,0.08879524
ENSG00000167526,0.032922808,1.0,0.031910066
ENSG00000167081,0.032462604,1.0,0.13037409
ENSG00000105372,0.032366905,1.0,-0.08820059
ENSG00000139173,0.031010453,1.0,-0.058622774
ENSG00000287732,0.03088846,1.0,0.03134631
ENSG00000155307,0.03076955,1.0,-0.17382182
ENSG00000287352,0.030378366,1.0,0.0036914353
ENSG00000185261,0.030170353,1.0,0.110696726
ENSG00000248309,0.028065577,1.0,-0.016240772
ENSG00000273409,0.027618729,1.0,-0.020511407
ENSG00000111371,0.027374486,1.0,0.12440446
ENSG00000273338,0.027334783,1.0,0.07410672
ENSG00000188312,0.025517793,1.0,0.1913986
ENSG00000261008,0.024176223,1.0,0.064175375
ENSG00000188641,0.023741277,1.0,0.06317529
ENSG00000135821,0.022765674,1.0,0.12974855
ENSG00000183826,0.021013776,1.0,0.5029928
ENSG00000250195,0.02081665,1.0,0.08182939
ENSG00000172264,0.0202078,1.0,0.038748488
ENSG00000254349,0.01969843,1.0,0.1466998
ENSG00000051341,0.019084742,1.0,0.03927749
ENSG00000171044,0.018892353,1.0,-0.58831286
ENSG00000106415,0.018837838,1.0,-0.15535691
ENSG00000251513,0.017782923,1.0,0.13149387
ENSG00000142534,0.01743561,1.0,0.057958625
ENSG00000099250,0.016397031,1.0,-0.1993684
ENSG00000018280,0.014890589,1.0,-0.49136248
ENSG00000129084,0.014544244,1.0,-0.24846913
ENSG00000111962,0.014140647,1.0,-0.037439495
ENSG00000205056,0.012869892,1.0,0.07182854
ENSG00000186153,0.0094956895,1.0,-0.8126332
ENSG00000164136,0.007975141,1.0,0.052135732
ENSG00000140988,0.0076314267,1.0,-0.12970993
ENSG00000176771,0.007199545,1.0,0.049270622
ENSG00000253161,0.0057071815,1.0,-0.0010464216
ENSG00000196284,0.005229593,1.0,-0.21884498
ENSG00000078589,0.0046721445,1.0,0.0036605448
ENSG00000189283,0.0044141137,1.0,-0.11699843
ENSG00000136717,0.0043213763,1.0,-0.08737041
ENSG00000152208,0.0032242963,1.0,-0.12988369
ENSG00000211448,0.0028259733,1.0,0.056908343
ENSG00000069702,0.0027257125,1.0,-0.025229957
ENSG00000198888,0.0022130792,1.0,-0.23644494
ENSG00000229807,0.0019937137,1.0,-0.0964793
ENSG00000262655,0.001209965,1.0,-0.013143982
ENSG00000124172,0.0006424956,1.0,0.051301684
ENSG00000255004,0.0,1.0,0.0
ENSG00000278044,0.0,1.0,0.0
ENSG00000233577,0.0,1.0,0.0
ENSG00000268475,0.0,1.0,0.0
ENSG00000249697,0.0,1.0,0.0
ENSG00000226679,0.0,1.0,0.0
ENSG00000272783,0.0,1.0,0.0
ENSG00000259814,0.0,1.0,0.0
ENSG00000180053,0.0,1.0,0.0
ENSG00000124391,0.0,1.0,0.0
ENSG00000154165,0.0,1.0,0.0
ENSG00000175121,0.0,1.0,0.0
ENSG00000211792,0.0,1.0,0.0
ENSG00000230798,0.0,1.0,0.0
ENSG00000204414,0.0,1.0,0.0
ENSG00000261856,0.0,1.0,0.0
ENSG00000265126,0.0,1.0,0.0
ENSG00000270540,0.0,1.0,0.0
ENSG00000205330,0.0,1.0,0.0
ENSG00000280511,0.0,1.0,0.0
ENSG00000225561,0.0,1.0,0.0
ENSG00000284694,0.0,1.0,0.0
ENSG00000263382,0.0,1.0,0.0
ENSG00000287393,0.0,1.0,0.0
ENSG00000230627,0.0,1.0,0.0
ENSG00000228923,0.0,1.0,0.0
ENSG00000183153,0.0,1.0,0.0
ENSG00000226482,0.0,1.0,0.0
ENSG00000266153,0.0,1.0,0.0
ENSG00000102539,0.0,1.0,0.0
ENSG00000267232,0.0,1.0,0.0
ENSG00000228073,0.0,1.0,0.0
ENSG00000235601,0.0,1.0,0.0
ENSG00000273124,0.0,1.0,0.0
ENSG00000230920,0.0,1.0,0.0
ENSG00000249490,0.0,1.0,0.0
ENSG00000253310,0.0,1.0,0.0
ENSG00000233236,0.0,1.0,0.0
ENSG00000259110,0.0,1.0,0.0
ENSG00000273132,0.0,1.0,0.0
ENSG00000233221,0.0,1.0,0.0
ENSG00000226370,0.0,1.0,0.0
ENSG00000224698,0.0,1.0,0.0
ENSG00000205231,0.0,1.0,0.0
ENSG00000266901,0.0,1.0,0.0
ENSG00000235201,0.0,1.0,0.0
ENSG00000287819,0.0,1.0,0.0
ENSG00000273445,0.0,1.0,0.0
ENSG00000198804,-0.0011282673,1.0,-0.04511583
ENSG00000184588,-0.0013528361,1.0,-0.44895345
ENSG00000118689,-0.0025361236,1.0,0.010695895
ENSG00000241743,-0.0028476208,1.0,0.080586046
ENSG00000234906,-0.0042919856,1.0,-0.016684825
ENSG00000248905,-0.0045129806,1.0,-0.506329
ENSG00000188511,-0.0050588907,1.0,-0.29267368
ENSG00000125538,-0.0052975425,1.0,0.07129567
ENSG00000109906,-0.0053082374,1.0,-0.32841805
ENSG00000112394,-0.007423762,1.0,0.04673759
ENSG00000228340,-0.007704952,1.0,-0.1414175
ENSG00000151322,-0.0081502,1.0,0.01588939
ENSG00000141837,-0.008261403,1.0,-0.2961875
ENSG00000106799,-0.008720178,1.0,-0.10125963
ENSG00000159674,-0.008844758,1.0,0.066897616
ENSG00000250125,-0.0102053005,1.0,0.02017547
ENSG00000147138,-0.0103554595,1.0,-0.008224642
ENSG00000117154,-0.010878447,1.0,-0.058885347
ENSG00000100644,-0.01150509,1.0,-0.07969021
ENSG00000169313,-0.011775871,1.0,-0.13322376
ENSG00000047648,-0.012282149,1.0,-0.3920451
ENSG00000158467,-0.012953119,1.0,-0.32604718
ENSG00000120694,-0.014099114,1.0,-0.13622014
ENSG00000229066,-0.014903101,1.0,0.008958295
ENSG00000258553,-0.0149576105,1.0,0.045602355
ENSG00000172667,-0.016008152,1.0,-0.16165861
ENSG00000089009,-0.017078782,1.0,-0.2419512
ENSG00000122862,-0.017091159,1.0,-0.09910114
ENSG00000122574,-0.017366236,1.0,-0.018256389
ENSG00000182185,-0.018101031,1.0,-0.7005078
ENSG00000251301,-0.01825858,1.0,0.00804702
ENSG00000177575,-0.01831203,1.0,-0.13245149
ENSG00000170525,-0.018605495,1.0,-0.37115917
ENSG00000050730,-0.018780788,1.0,0.00851038
ENSG00000114861,-0.019679736,1.0,0.30620766
ENSG00000196935,-0.020520309,1.0,-0.5093177
ENSG00000148680,-0.020567771,1.0,-0.021886041
ENSG00000286044,-0.022443522,1.0,0.020511407
ENSG00000249797,-0.02263081,1.0,-0.0010888962
ENSG00000187837,-0.023038449,1.0,-0.07694095
ENSG00000231170,-0.023110496,1.0,-0.032693915
ENSG00000150991,-0.024755344,1.0,-0.092934586
ENSG00000172985,-0.025242163,1.0,-1.0687902
ENSG00000064655,-0.026036378,1.0,-0.0066646626
ENSG00000237877,-0.026251772,1.0,-0.33131018
ENSG00000081026,-0.026306394,1.0,-0.043389812
ENSG00000007237,-0.027564915,1.0,-0.62468666
ENSG00000274536,-0.027983237,1.0,-0.3363222
ENSG00000258561,-0.028810097,1.0,0.009962242
ENSG00000277089,-0.02958858,1.0,0.0010271149
ENSG00000255240,-0.030359035,1.0,0.012340824
ENSG00000154655,-0.03126523,1.0,-0.19466916
ENSG00000104324,-0.031654157,1.0,-0.024461553
ENSG00000145431,-0.032507777,1.0,-0.3621777
ENSG00000073282,-0.032551125,1.0,-0.041744884
ENSG00000158813,-0.03327601,1.0,-0.37702838
ENSG00000269964,-0.034338575,1.0,-0.037095837
ENSG00000285679,-0.034460388,1.0,-0.09426675
ENSG00000145592,-0.03465593,1.0,-0.3988179
ENSG00000071051,-0.03645156,1.0,-1.2526902
ENSG00000204634,-0.037160538,1.0,-0.2126205
ENSG00000101463,-0.037568707,1.0,-1.549005
ENSG00000118181,-0.038826756,1.0,-0.1220838
ENSG00000162849,-0.039108373,1.0,-0.14305857
ENSG00000250938,-0.039268024,1.0,-0.09255618
ENSG00000074706,-0.039906476,1.0,-0.20576277
ENSG00000096060,-0.040050507,1.0,-0.41941813
ENSG00000121297,-0.04098423,1.0,-0.12773293
ENSG00000112297,-0.041219123,1.0,0.010105112
ENSG00000258733,-0.041305006,1.0,-0.13842496
ENSG00000123096,-0.043552637,1.0,-0.09508535
ENSG00000169432,-0.04410053,1.0,0.013460611
ENSG00000118922,-0.044324264,1.0,-0.19204731
ENSG00000204103,-0.04444076,1.0,-0.08158999
ENSG00000178764,-0.04503968,1.0,-0.17928946
ENSG00000198786,-0.04513214,1.0,-0.16606054
ENSG00000087086,-0.047150582,1.0,-0.49557906
ENSG00000260711,-0.04872994,1.0,0.0141710965
ENSG00000108298,-0.048879247,1.0,-0.24304782
ENSG00000128573,-0.05290843,1.0,-0.18137458
ENSG00000116678,-0.054847818,1.0,-0.22214255
ENSG00000143333,-0.05655172,1.0,-0.080528125
ENSG00000284418,-0.056914397,1.0,-0.036628615
ENSG00000198727,-0.058319267,1.0,-0.339697
ENSG00000176046,-0.060117673,1.0,0.009255618
ENSG00000275713,-0.060275197,1.0,-0.06464645
ENSG00000198648,-0.060546584,1.0,0.0036064861
ENSG00000106034,-0.060659256,1.0,-0.35108796
ENSG00000275302,-0.06137879,1.0,-0.014232878
ENSG00000112419,-0.062259134,1.0,-0.39342362
ENSG00000287616,-0.06359743,1.0,-0.7576787
ENSG00000161970,-0.06558046,1.0,-0.33641487
ENSG00000196639,-0.06584228,1.0,-0.10122101
ENSG00000231535,-0.06597684,1.0,-0.19249523
ENSG00000136942,-0.06603179,1.0,-0.4111008
ENSG00000087074,-0.066220954,1.0,-0.06195897
ENSG00000143919,-0.067490175,1.0,-0.48811126
ENSG00000156113,-0.06783068,1.0,-1.5093801
ENSG00000196562,-0.068069674,1.0,-0.01490475
ENSG00000223727,-0.06808364,1.0,-0.1694199
ENSG00000109794,-0.069234304,1.0,-0.5364938
ENSG00000115738,-0.0694086,1.0,-0.19793971
ENSG00000149256,-0.069910675,1.0,-0.044528905
ENSG00000184156,-0.07024477,1.0,-1.2276069
ENSG00000183230,-0.07198397,1.0,-0.26036203
ENSG00000224063,-0.07204195,1.0,-0.13506174
ENSG00000180611,-0.0728658,1.0,-0.18651016
ENSG00000115523,-0.0733995,1.0,-0.021237338
ENSG00000154127,-0.07373704,1.0,-0.35942072
ENSG00000170873,-0.07588267,1.0,-0.4785081
ENSG00000223685,-0.076846756,1.0,-0.14459924
ENSG00000123094,-0.078111276,1.0,-1.3625644
ENSG00000158373,-0.07823968,1.0,-0.11163117
ENSG00000171889,-0.08116567,1.0,-0.2197717
ENSG00000204388,-0.08149236,1.0,-0.29293627
ENSG00000197555,-0.08169531,1.0,-0.4266002
ENSG00000155659,-0.08260248,1.0,-0.38904485
ENSG00000120278,-0.08375691,1.0,-0.12817313
ENSG00000229956,-0.08388555,1.0,-0.045807008
ENSG00000151491,-0.084402256,1.0,-0.94995767
ENSG00000140379,-0.08506716,1.0,-0.13114636
ENSG00000131773,-0.08656275,1.0,-0.6356142
ENSG00000164674,-0.08726896,1.0,-0.5065761
ENSG00000152953,-0.088894404,1.0,-0.62156665
ENSG00000170345,-0.09000597,1.0,-0.2475733
ENSG00000173482,-0.09022826,1.0,-0.58887273
ENSG00000182197,-0.090375885,1.0,-0.41846824
ENSG00000145781,-0.090608194,1.0,-0.8163401
ENSG00000228043,-0.09123878,1.0,-0.22435124
ENSG00000102755,-0.09162585,1.0,-0.17693019
ENSG00000100154,-0.09188078,1.0,-0.6767451
ENSG00000122547,-0.09306179,1.0,-0.2859395
ENSG00000154274,-0.09488611,1.0,-0.2627329
ENSG00000151726,-0.09541753,1.0,-0.052761268
ENSG00000137727,-0.09935579,1.0,-0.35018438
ENSG00000050030,-0.103392534,1.0,-0.24036032
ENSG00000134242,-0.103668585,1.0,-0.15403634
ENSG00000173436,-0.10451244,1.0,-0.4025132
ENSG00000227082,-0.10636925,1.0,-0.98508424
ENSG00000115604,-0.10662739,1.0,0.0010811735
ENSG00000108950,-0.106655955,1.0,-0.22815464
ENSG00000258168,-0.10704416,1.0,-0.49192625
ENSG00000151623,-0.10781377,1.0,-0.44136593
ENSG00000198574,-0.10914746,1.0,-0.020395568
ENSG00000127946,-0.112571284,1.0,-0.2417118
ENSG00000198840,-0.11318537,1.0,-0.6689066
ENSG00000172164,-0.11471522,1.0,0.047444213
ENSG00000198763,-0.117025465,1.0,-0.90391517
ENSG00000227110,-0.11762482,1.0,-0.21370168
ENSG00000122224,-0.11864446,1.0,-0.008695724
ENSG00000232591,-0.11912964,1.0,-0.35559025
ENSG00000277632,-0.12009933,1.0,-0.0937223
ENSG00000179241,-0.12086754,1.0,-0.1358649
ENSG00000116117,-0.12360939,1.0,-0.46108964
ENSG00000137812,-0.1251996,1.0,-0.029732272
ENSG00000127124,-0.12541148,1.0,-1.0752734
ENSG00000140443,-0.12667921,1.0,-0.625706
ENSG00000071242,-0.12835899,1.0,-0.73615175
ENSG00000186407,-0.13145584,1.0,-0.017924313
ENSG00000155792,-0.13152586,1.0,-0.90173733
ENSG00000231672,-0.131919,1.0,-0.3670391
ENSG00000109099,-0.132369,1.0,-0.05111248
ENSG00000259786,-0.13268974,1.0,-0.022967216
ENSG00000048052,-0.1339662,1.0,-1.034351
ENSG00000171791,-0.1345015,1.0,-1.4468535
ENSG00000257239,-0.13680609,1.0,-0.42261145
ENSG00000138135,-0.13702147,1.0,-0.21263595
ENSG00000137959,-0.13796566,1.0,-0.54849094
ENSG00000277224,-0.13888863,1.0,-0.21954773
ENSG00000227033,-0.13927554,1.0,-0.159643
ENSG00000145335,-0.14035694,1.0,-0.83304423
ENSG00000158321,-0.14182961,1.0,-1.9753504
ENSG00000197329,-0.14263365,1.0,-0.7935968
ENSG00000174944,-0.14278425,1.0,-0.18023935
ENSG00000236204,-0.14299229,1.0,-0.2700849
ENSG00000280739,-0.14426106,1.0,-0.44484115
ENSG00000111885,-0.14812161,1.0,-1.0411431
ENSG00000215421,-0.14975627,1.0,-0.88643104
ENSG00000100629,-0.15198669,1.0,-0.73530227
ENSG00000111452,-0.1549504,1.0,-0.1922481
ENSG00000152315,-0.1551961,1.0,-1.0029738
ENSG00000175868,-0.15581265,1.0,-0.14100048
ENSG00000157483,-0.1576506,1.0,-0.6849157
ENSG00000228221,-0.15914431,1.0,-0.55458796
ENSG00000175445,-0.1601105,1.0,-0.054139767
ENSG00000134954,-0.1604092,1.0,-0.16405264
ENSG00000232160,-0.16253887,1.0,-0.3057443
ENSG00000124635,-0.16273712,1.0,-0.12431565
ENSG00000141376,-0.16531736,1.0,-1.5521096
ENSG00000178538,-0.16560718,1.0,-0.36199236
ENSG00000257599,-0.16603675,1.0,-0.16637717
ENSG00000053524,-0.16644743,1.0,-0.6623617
ENSG00000162739,-0.1669661,1.0,-0.080586046
ENSG00000241316,-0.16826634,1.0,-0.33932632
ENSG00000171132,-0.16851816,1.0,-0.96482384
ENSG00000225689,-0.16871527,1.0,-1.1919012
ENSG00000247134,-0.17126809,1.0,-0.26523504
ENSG00000197756,-0.17219953,1.0,-1.114914
ENSG00000187715,-0.17226018,1.0,-0.7961994
ENSG00000006747,-0.1743042,1.0,-0.8585831
ENSG00000286811,-0.17458017,1.0,-0.5631447
ENSG00000163492,-0.1757041,1.0,-0.04949458
ENSG00000285572,-0.17745909,1.0,-0.21426544
ENSG00000248636,-0.18182456,1.0,-0.22649041
ENSG00000231918,-0.1853975,1.0,-0.12224984
ENSG00000145287,-0.18545872,1.0,-0.31028908
ENSG00000151136,-0.18688565,1.0,-0.25828078
ENSG00000133121,-0.189009,1.0,-1.1277181
ENSG00000103489,-0.19157524,1.0,-0.90310043
ENSG00000121101,-0.19174755,1.0,-0.10731034
ENSG00000177954,-0.19198349,1.0,-0.91154516
ENSG00000225546,-0.19317955,1.0,-0.019190831
ENSG00000123358,-0.19428194,1.0,-0.10083102
ENSG00000167286,-0.19616553,1.0,-0.007012183
ENSG00000137154,-0.19673665,1.0,-0.86995083
ENSG00000198121,-0.19819504,1.0,-0.97384393
ENSG00000198821,-0.19823919,1.0,-0.12578295
ENSG00000177675,-0.20035294,1.0,-0.717822
ENSG00000281357,-0.20311084,1.0,-0.56923014
ENSG00000253582,-0.2070079,1.0,-0.7599337
ENSG00000253474,-0.20721105,1.0,-0.09721295
ENSG00000099954,-0.20935819,1.0,-0.5086574
ENSG00000170017,-0.21062644,1.0,-1.151527
ENSG00000259336,-0.2108182,1.0,-0.33241838
ENSG00000248323,-0.21505253,1.0,-0.09739057
ENSG00000234663,-0.21900567,1.0,-0.06333746
ENSG00000134146,-0.22031772,1.0,-0.8498796
ENSG00000273802,-0.22124073,1.0,-0.17761365
ENSG00000139734,-0.22240126,1.0,-0.019198554
ENSG00000176658,-0.22307779,1.0,-0.7123312
ENSG00000163297,-0.22337425,1.0,-0.057753973
ENSG00000286050,-0.224184,1.0,-0.02402136
ENSG00000236790,-0.22573961,1.0,-0.18924013
ENSG00000020577,-0.22586623,1.0,-1.2211856
ENSG00000250722,-0.23000462,1.0,-0.3180967
ENSG00000187098,-0.23192185,1.0,-1.369816
ENSG00000258583,-0.23252271,1.0,-0.24705587
ENSG00000145808,-0.23286532,1.0,-0.36400023
ENSG00000010810,-0.23695351,1.0,-0.5179478
ENSG00000251680,-0.23989873,1.0,-0.4774308
ENSG00000027869,-0.24010484,1.0,0.010618669
ENSG00000128016,-0.24226648,1.0,-0.8456901
ENSG00000226674,-0.24538705,1.0,-0.20855066
ENSG00000234840,-0.2509255,1.0,0.03238887
ENSG00000116741,-0.25136903,1.0,-0.30113387
ENSG00000249001,-0.25325504,1.0,-0.051046837
ENSG00000146592,-0.25337574,1.0,-0.370746
ENSG00000285534,-0.25735566,1.0,-1.2871758
ENSG00000172809,-0.25808638,1.0,-0.83877444
ENSG00000239642,-0.25856948,1.0,-0.24626817
ENSG00000188389,-0.25866777,1.0,0.016796803
ENSG00000182132,-0.2587893,1.0,-1.5347568
ENSG00000283683,-0.26035938,1.0,-0.06510209
ENSG00000154217,-0.2627352,1.0,-1.2051224
ENSG00000171587,-0.2631698,1.0,-1.8430147
ENSG00000125246,-0.26819733,1.0,-0.9782149
ENSG00000105810,-0.27276948,1.0,-1.9101981
ENSG00000186417,-0.27353624,1.0,-1.8656731
ENSG00000117115,-0.2766333,1.0,-1.5637631
ENSG00000188517,-0.27846718,1.0,-0.39979482
ENSG00000273118,-0.27953506,1.0,-0.77053696
ENSG00000153208,-0.2796704,1.0,-1.4894903
ENSG00000249738,-0.2803759,1.0,-1.0471243
ENSG00000134215,-0.28481054,1.0,-0.18376476
ENSG00000230131,-0.2859589,1.0,-0.1491865
ENSG00000182866,-0.2866185,1.0,-0.0074948496
ENSG00000223653,-0.29418704,1.0,-0.2614046
ENSG00000154309,-0.29712147,1.0,-1.9437145
ENSG00000165029,-0.29740837,1.0,-1.4964523
ENSG00000106066,-0.29847154,1.0,-1.6961219
ENSG00000249835,-0.29935735,1.0,-0.03198343
ENSG00000179388,-0.30026543,1.0,-0.11892137
ENSG00000188649,-0.30662188,1.0,-0.92573553
ENSG00000197635,-0.3079518,1.0,-0.058244362
ENSG00000229267,-0.31021124,1.0,-0.084393315
ENSG00000286122,-0.3113835,1.0,-0.50586563
ENSG00000258867,-0.31191933,1.0,-0.5570129
ENSG00000260314,-0.3121358,1.0,-1.2666103
ENSG00000115963,-0.31392157,1.0,0.0008842455
ENSG00000257242,-0.31475517,1.0,-0.39834294
ENSG00000030304,-0.31908187,1.0,-0.18933666
ENSG00000253557,-0.32290038,1.0,-0.2358889
ENSG00000253184,-0.3237239,1.0,-0.13645183
ENSG00000232810,-0.3254608,1.0,-0.07209883
ENSG00000286458,-0.32651657,1.0,-0.28117463
ENSG00000172673,-0.32686928,1.0,-0.11713743
ENSG00000226571,-0.32758597,1.0,-0.3366234
ENSG00000267337,-0.32873157,1.0,-0.05359532
ENSG00000127152,-0.33314028,1.0,-0.32379603
ENSG00000180644,-0.33824348,1.0,-0.034199838
ENSG00000224957,-0.34284052,1.0,-0.658176
ENSG00000237943,-0.34707984,1.0,-0.10555729
ENSG00000136235,-0.3479084,1.0,-0.6640722
ENSG00000198846,-0.3573579,1.0,-0.8559806
ENSG00000115896,-0.35812008,1.0,-1.8599312
ENSG00000164761,-0.3654578,1.0,-0.1593032
ENSG00000087116,-0.36594567,1.0,-0.25601417
ENSG00000132170,-0.36839733,1.0,-1.4052399
ENSG00000231574,-0.36881578,1.0,-0.0649515
ENSG00000171848,-0.3690602,1.0,-0.059954934
ENSG00000128849,-0.371546,1.0,-0.7389281
ENSG00000231969,-0.37383977,1.0,-0.49399206
ENSG00000237978,-0.3748292,1.0,-1.4186503
ENSG00000183542,-0.39073417,1.0,-0.012433496
ENSG00000160593,-0.39206946,1.0,-0.13778785
ENSG00000158270,-0.39926147,1.0,-0.36144018
ENSG00000133119,-0.41054457,1.0,-0.7660115
ENSG00000128918,-0.41115734,1.0,-0.60313654
ENSG00000181847,-0.411997,1.0,-0.038567007
ENSG00000099860,-0.4205566,1.0,-0.2937394
ENSG00000170677,-0.42146847,1.0,-2.3293266
ENSG00000103569,-0.427333,1.0,-0.15782431
ENSG00000226149,-0.43822676,1.0,-0.958665
ENSG00000286121,-0.44008747,1.0,-0.35313445
ENSG00000174946,-0.44774526,1.0,-0.059611276
ENSG00000182162,-0.44928578,1.0,-0.60448414
ENSG00000230426,-0.46147084,1.0,-0.44291046
ENSG00000197540,-0.46261638,1.0,-0.017731246
ENSG00000104368,-0.47996557,1.0,-0.8178769
ENSG00000235749,-0.4800539,1.0,-0.22165602
ENSG00000256995,-0.48021445,1.0,-0.69583946
ENSG00000088827,-0.480649,1.0,-0.3664715
ENSG00000132002,-0.48307347,1.0,-0.75298333
ENSG00000136689,-0.48354295,1.0,-0.0031856007
ENSG00000120162,-0.48678783,1.0,-1.6543037
ENSG00000234129,-0.49708852,1.0,-0.47004792
ENSG00000165078,-0.50182813,1.0,-1.2550957
ENSG00000287950,-0.5022431,1.0,-0.5259446
ENSG00000077984,-0.50695086,1.0,-0.10047964
ENSG00000162772,-0.52998173,1.0,-0.251759
ENSG00000226453,-0.53210825,1.0,-0.78819096
ENSG00000245534,-0.53229564,1.0,-0.7003147
ENSG00000254186,-0.53770345,1.0,-0.5678169
ENSG00000287733,-0.53873426,1.0,-0.45488447
ENSG00000137801,-0.54074615,1.0,-0.0802308
ENSG00000129538,-0.5575698,1.0,-0.6060287
ENSG00000153563,-0.55858696,1.0,-0.044219997
ENSG00000237036,-0.5611611,1.0,-0.57489085
ENSG00000109321,-0.56285083,1.0,-0.024422938
ENSG00000133048,-0.56468135,1.0,-0.6488393
ENSG00000168685,-0.5803286,1.0,-0.06890937
ENSG00000259867,-0.587651,1.0,-0.14789683
ENSG00000172543,-0.59159285,1.0,-0.04804658
ENSG00000287291,-0.60105133,1.0,-0.32756084
ENSG00000276241,-0.60348254,1.0,0.0051973555
ENSG00000227191,-0.6142777,1.0,-0.08740902
ENSG00000172215,-0.618056,1.0,-0.031037403
ENSG00000123146,-0.6211153,1.0,-0.4009146
ENSG00000271893,-0.63517463,1.0,-0.044212274
ENSG00000185130,-0.6513949,1.0,-0.049425077
ENSG00000205549,-0.6831999,1.0,-0.081111185
ENSG00000276070,-0.6841018,1.0,-0.11723783
ENSG00000267313,-0.6902106,1.0,-0.087455355
ENSG00000229619,-0.6908104,1.0,-0.09654108
ENSG00000019169,-0.6935433,1.0,-0.115994476
ENSG00000102760,-0.69415075,1.0,-0.37510931
ENSG00000227674,-0.698636,1.0,-0.19597429
ENSG00000248874,-0.7069385,1.0,-0.6559364
ENSG00000140563,-0.7088012,1.0,-0.46861538
ENSG00000122254,-0.711597,1.0,-0.5712265
ENSG00000131747,-0.7151299,1.0,-0.09800452
ENSG00000169442,-0.7175612,1.0,-0.03904581
ENSG00000165304,-0.72337246,1.0,-0.24219832
ENSG00000261272,-0.7271934,1.0,-0.061399072
ENSG00000245662,-0.73086077,1.0,-0.27715883
ENSG00000224467,-0.74613625,1.0,-0.40258655
ENSG00000100453,-0.77138704,1.0,-0.03646644
ENSG00000160185,-0.78357357,1.0,-0.015175043
ENSG00000223725,-0.7857935,1.0,-0.7672896
ENSG00000183032,-0.7924452,1.0,-0.34662038
ENSG00000254083,-0.79905707,1.0,-0.10875834
ENSG00000213809,-0.8042609,1.0,-0.11512182
ENSG00000275119,-0.8048506,1.0,-0.67278725
ENSG00000245648,-0.8064088,1.0,-0.025423024
ENSG00000073861,-0.80731034,1.0,-0.049679924
ENSG00000242880,-0.8093732,1.0,-0.65344584
ENSG00000117724,-0.8165685,1.0,-0.13523164
ENSG00000206190,-0.8280254,1.0,-0.28350687
ENSG00000126838,-0.85730714,1.0,0.007776727
ENSG00000105374,-0.8602806,1.0,-0.114218265
ENSG00000250331,-0.8779504,1.0,-0.25102532
ENSG00000004948,-0.9044453,1.0,-0.38890585
ENSG00000284999,-0.9108196,1.0,-0.12863648
ENSG00000259692,-0.9278602,1.0,-0.41435978
ENSG00000106366,-0.93851894,1.0,-1.1495655
ENSG00000126759,-1.0002328,1.0,-0.09059076
ENSG00000163606,-1.0504842,1.0,-0.16141921
ENSG00000170962,-1.104393,1.0,-0.35402256
ENSG00000164330,-1.1332086,1.0,-0.09732106
ENSG00000156970,-1.1713992,1.0,-0.16520332
ENSG00000184371,-1.2430133,1.0,-0.10802469
ENSG00000189229,-1.2691832,1.0,-0.2712124
ENSG00000248242,-1.4393508,1.0,-0.10170368
ENSG00000251598,-1.4523374,1.0,-0.15177746
ENSG00000066279,-1.5003765,1.0,-0.104368
ENSG00000271503,-1.506592,1.0,-0.2265831
ENSG00000270792,-1.5762134,1.0,-0.2808194
ENSG00000026751,-1.6557381,1.0,-0.10177318
ENSG00000153898,-1.6686243,1.0,-0.43490207
ENSG00000125144,-1.8828741,1.0,-0.21578294
ENSG00000196684,-1.8967036,1.0,-0.24736865
ENSG00000253298,-1.9023778,1.0,-0.31145522
ENSG00000132204,-2.1436694,1.0,-0.2967667
ENSG00000242908,-2.2144701,1.0,-0.22026594
ENSG00000153976,-2.8276114,1.0,-0.1044375
ENSG00000260971,-3.4822996,1.0,-0.42282382
ENSG00000249605,-16.435808,1.0,-0.0013282989
ENSG00000233332,-16.50323,1.0,-0.0013282989
ENSG00000269446,-16.540804,1.0,-0.0013282989
ENSG00000163623,-16.743279,1.0,-0.0013282989
ENSG00000227960,-16.754284,1.0,-0.0013282989
ENSG00000259278,-16.75476,1.0,-0.0013282989
ENSG00000230260,-16.790016,1.0,-0.0013282989
ENSG00000231892,-16.807304,1.0,-0.0013282989
ENSG00000237002,-16.822638,1.0,-0.0013282989
ENSG00000238034,-16.822672,1.0,-0.0013282989
ENSG00000270118,-16.838173,1.0,-0.0013282989
ENSG00000253380,-16.84088,1.0,-0.0013282989
ENSG00000178591,-16.849037,1.0,-0.0013282989
ENSG00000285593,-16.856104,1.0,-0.0013282989
ENSG00000228730,-16.861115,1.0,-0.0013282989
ENSG00000206026,-16.897112,1.0,-0.0013282989
ENSG00000236556,-16.909868,1.0,-0.0013282989
