"pseudotime_L1","pseudotime_L2","disease_group","cluster","Braak","ADNC"
11.7378362705583,12.1617263362476,"Control","2","Braak 0","Not AD"
2.38716510509857,NA,"AD_High","5","Braak V","High"
6.45398434966901,6.30006290906311,"AD_Low_Int","2","Braak IV","Intermediate"
14.3714771665609,10.4825723045865,"AD_High","2","Braak V","High"
7.72048133274044,7.49317681226616,"AD_High","2","Braak V","High"
6.71511492936883,6.65858878492089,"AD_High","2","Braak V","High"
7.28441071971342,7.17910292546519,"AD_High","2","Braak V","High"
7.79386965987965,7.72379213155416,"AD_Low_Int","2","Braak III","Intermediate"
13.990047362554,10.9507207015824,"AD_Low_Int","2","Braak IV","Low"
3.51970272814583,NA,"Control","0","Braak IV","Not AD"
11.0441352148691,11.2896102648253,"AD_High","2","Braak V","High"
6.93873045056616,6.57054575123006,"AD_High","2","Braak V","High"
7.48243940737637,7.374740941401,"AD_High","2","Braak V","High"
11.3176042542428,11.6166244157743,"Control","2","Braak IV","Not AD"
9.56341241973164,10.2225257173734,"AD_High","2","Braak V","High"
2.40896206006835,2.23349559009447,"AD_High","4","Braak V","High"
9.59190611869337,10.1762595231132,"AD_High","2","Braak V","High"
14.5453306534051,11.7782910296993,"AD_High","2","Braak VI","High"
11.6708184190087,12.3662008680202,"Control","2","Braak IV","Not AD"
10.320188167335,10.8030819745721,"AD_Low_Int","2","Braak IV","Low"
11.7058320573057,12.515847938927,"AD_Low_Int","2","Braak VI","Intermediate"
11.4472894387728,4.080839065305,"AD_High","2","Braak V","High"
11.1185678989393,5.07455932963517,"AD_High","2","Braak V","High"
8.96864113599416,9.25078291906334,"AD_High","2","Braak V","High"
4.58124771061679,4.35146853381229,"AD_Low_Int","2","Braak V","Intermediate"
7.85419022254516,7.8387189742622,"AD_High","2","Braak V","High"
4.65579017666569,4.4250097014339,"AD_Low_Int","2","Braak IV","Intermediate"
11.4159034196288,4.3885517942511,"AD_High","2","Braak V","High"
5.98021128799813,5.75657814261646,"AD_Low_Int","2","Braak III","Low"
11.6864212181485,3.27459733141166,"Control","4","Braak IV","Not AD"
14.0612860007688,11.2245928653319,"AD_High","2","Braak V","High"
8.36954655982004,8.44406866396477,"AD_High","2","Braak V","High"
3.6126266590221,NA,"AD_High","0","Braak V","High"
15.3504248253385,10.692053431279,"Control","2","Braak 0","Not AD"
14.0275561341417,10.7426922547705,"AD_High","2","Braak V","High"
9.30305367639144,9.61401879907447,"AD_High","2","Braak VI","High"
7.2877793312203,7.1982067179036,"AD_High","2","Braak VI","High"
2.84467915945703,2.67368584829956,"Control","4","Braak IV","Not AD"
8.851227306533,9.11446246760665,"AD_High","2","Braak VI","High"
7.29430702438867,7.17334537446302,"Control","2","Braak IV","Not AD"
11.7283723879202,14.0436184964865,"Control","4","Braak IV","Not AD"
2.25597548937671,2.07358207848737,"AD_High","4","Braak V","High"
14.9623472750775,10.67105025596,"AD_High","2","Braak V","High"
10.6570724985078,11.0793503257041,"AD_Low_Int","2","Braak IV","Intermediate"
12.8190977965836,12.4258964743937,"Control","2","Braak IV","Not AD"
8.64527335049173,8.84736025726873,"AD_Low_Int","2","Braak IV","Low"
6.66210999366433,6.6614358230582,"Control","2","Braak 0","Not AD"
13.1348493086867,11.7172017150564,"Control","2","Braak IV","Not AD"
11.370074145532,11.778034662683,"AD_Low_Int","2","Braak IV","Intermediate"
11.3176042542428,11.4548521848996,"Control","2","Braak IV","Not AD"
8.70094530213858,8.86479488666917,"AD_Low_Int","2","Braak IV","Low"
6.71511492936883,6.56819497030975,"AD_High","2","Braak VI","High"
4.1358154077563,3.89950176185926,"AD_High","0","Braak VI","High"
11.7058320573057,13.3946415411925,"AD_High","4","Braak V","High"
15.5370482881158,10.0550487832071,"AD_High","2","Braak V","High"
5.68119583047324,5.49713643724961,"AD_High","2","Braak V","High"
11.7058320573057,2.81312138900177,"Control","4","Braak II","Not AD"
5.11327397321743,4.83361796732924,"AD_High","2","Braak V","High"
10.7342483779619,11.2322021494651,"Control","2","Braak IV","Not AD"
10.8838783864894,5.45396259705048,"AD_High","2","Braak VI","High"
4.50029467577439,4.27249577046351,"AD_High","2","Braak V","High"
7.11058125572473,6.9789786860547,"Control","2","Braak II","Not AD"
10.1609294215519,10.7233724040582,"AD_High","2","Braak V","High"
4.58124771061679,4.35146853381229,"AD_Low_Int","2","Braak 0","Low"
10.6987159395547,10.6370268878137,"AD_High","2","Braak V","High"
5.60658440984353,5.28623016070148,"AD_High","2","Braak V","High"
14.5947191975864,12.4152927379174,"AD_High","2","Braak VI","High"
3.35710176001426,3.14555601776027,"AD_Low_Int","2","Braak VI","Intermediate"
7.42435304110495,7.31596982148387,"AD_Low_Int","2","Braak III","Low"
9.38251215632131,10.0173123529893,"AD_Low_Int","2","Braak IV","Low"
6.99713997803737,6.71882377215191,"Control","2","Braak II","Not AD"
9.24290351553652,8.95880118572936,"AD_Low_Int","2","Braak IV","Intermediate"
13.1896543992582,13.3792824106233,"AD_High","3","Braak VI","High"
0,NA,"AD_Low_Int","0","Braak IV","Low"
7.99577493259402,7.88194103892016,"Control","2","Braak IV","Not AD"
11.7058320573057,12.3999054712237,"AD_Low_Int","2","Braak VI","Intermediate"
6.82138866092077,6.57969850388802,"AD_High","2","Braak V","High"
8.45288493554871,8.48850826896497,"AD_Low_Int","2","Braak II","Low"
14.5310463208679,10.7589864127669,"Reference","2","Reference","Reference"
11.0880989592281,11.2578898658895,"AD_High","2","Braak V","High"
7.49080469747273,7.374740941401,"AD_Low_Int","2","Braak IV","Intermediate"
12.9911125197382,11.7721101302836,"AD_High","2","Braak V","High"
5.9442034703641,5.7762977770219,"AD_High","2","Braak VI","High"
5.42401258506596,5.15391847386944,"AD_Low_Int","2","Braak II","Low"
9.03454843803764,9.56717295249858,"AD_High","2","Braak VI","High"
15.0431286344866,10.2319827614935,"Control","2","Braak 0","Not AD"
10.8859703640719,11.4602721010383,"AD_High","2","Braak VI","High"
7.76493804254727,7.65727298153152,"AD_High","2","Braak V","High"
9.03454843803764,9.56717295249858,"Control","2","Braak IV","Not AD"
14.5985867412088,11.5496261000575,"Control","2","Braak 0","Not AD"
11.3027386351083,4.66763869245669,"AD_High","2","Braak VI","High"
14.4940922507954,10.6959442685216,"AD_High","2","Braak V","High"
11.7058320573057,2.49332498392297,"AD_Low_Int","4","Braak III","Low"
10.9990642218292,11.1058087223203,"AD_High","2","Braak V","High"
11.802174562912,14.0617377650769,"Control","4","Braak IV","Not AD"
6.94387843131088,6.84135274728226,"AD_Low_Int","2","Braak IV","Low"
13.337561556107,12.3776812918343,"AD_High","2","Braak V","High"
8.9748978866121,9.40333764804921,"Control","2","Braak 0","Not AD"
11.2841381848821,4.84594335848301,"AD_High","2","Braak VI","High"
10.882664061818,5.65943813945544,"AD_High","2","Braak V","High"
14.8179634200766,10.2270576375691,"AD_High","2","Braak V","High"
10.976284024157,11.5142702844121,"AD_Low_Int","2","Braak II","Low"
6.75537078289037,6.19603844070217,"AD_High","2","Braak V","High"
4.66374012349081,4.43411953365595,"AD_Low_Int","2","Braak III","Low"
5.7384873538763,5.52016422547561,"AD_High","2","Braak V","High"
11.4399085315909,11.8866843114288,"AD_High","2","Braak VI","High"
5.14170210281564,4.93450465213124,"AD_High","2","Braak V","High"
8.64221965917513,8.68053431370946,"Reference","2","Reference","Reference"
5.7810639961822,NA,"AD_Low_Int","2","Braak II","Low"
11.6097118810934,3.20982357597047,"AD_Low_Int","4","Braak IV","Intermediate"
6.20932036778015,6.09580862216179,"AD_High","2","Braak V","High"
13.3058088912442,12.3373002288811,"Control","2","Braak IV","Not AD"
10.595125389802,10.8114256676812,"AD_High","2","Braak VI","High"
13.1353341068641,11.916963497456,"AD_Low_Int","2","Braak III","Intermediate"
5.95969003774543,5.70146561107645,"AD_Low_Int","2","Braak III","Low"
11.7058320573057,13.2676583318173,"AD_High","4","Braak V","High"
11.4159034196288,4.44090603615938,"AD_Low_Int","2","Braak II","Low"
6.27583518361376,5.98217006942575,"AD_High","2","Braak V","High"
6.71511492936883,6.6614358230582,"AD_Low_Int","2","Braak V","Intermediate"
5.85702081123361,5.65217701326156,"AD_High","2","Braak V","High"
15.0283467642878,10.8545339641157,"AD_High","2","Braak V","High"
10.241787473645,9.64441262881315,"AD_Low_Int","2","Braak III","Low"
10.1387117148269,10.8007267521498,"AD_High","2","Braak V","High"
7.61704802082892,7.54998486396533,"AD_Low_Int","2","Braak IV","Low"
10.1855901101468,9.81772376752832,"AD_Low_Int","2","Braak II","Low"
9.32477761641543,9.51073320347636,"Control","2","Braak V","Not AD"
3.43854879699782,3.19894085972892,"AD_High","0","Braak VI","High"
7.38407285877723,7.33984522766024,"AD_High","2","Braak VI","High"
8.45288493554871,8.54788644887701,"AD_Low_Int","2","Braak IV","Low"
11.6097118810934,NA,"AD_High","2","Braak VI","High"
8.95024145641993,9.16389114100543,"AD_Low_Int","2","Braak II","Low"
7.54532906323365,7.41351414677223,"AD_High","2","Braak V","High"
6.02560236456606,5.82725279103314,"AD_High","2","Braak VI","High"
6.96866307823804,6.84135274728226,"AD_High","2","Braak V","High"
11.7058320573057,2.97874838362169,"AD_High","4","Braak VI","High"
5.16545019883638,4.90781374561268,"Control","2","Braak IV","Not AD"
6.18018575769994,5.9680092827294,"AD_High","2","Braak V","High"
6.477287275792,6.34262271734939,"AD_High","2","Braak V","High"
4.2533573045574,4.02865292363729,"AD_High","2","Braak VI","High"
4.52528373789854,4.29744259415026,"AD_High","2","Braak V","High"
14.6009594604089,11.4684487714334,"AD_High","2","Braak VI","High"
4.41644877001824,4.19380244886631,"AD_High","2","Braak VI","High"
6.20277624118788,6.10648149332725,"AD_Low_Int","2","Braak III","Low"
3.37140140402982,NA,"AD_High","0","Braak V","High"
7.03107490047332,6.80285455535319,"AD_High","2","Braak V","High"
8.25139335699295,8.16448475889422,"AD_Low_Int","2","Braak V","Intermediate"
7.94769291046566,7.94157245172934,"AD_High","2","Braak V","High"
11.5300253936926,12.0311217919977,"Control","2","Braak IV","Not AD"
7.6523926433541,7.41817255634623,"Control","2","Braak IV","Not AD"
7.6746163945813,7.67413395373534,"AD_High","2","Braak VI","High"
6.66982999523656,6.64996243729833,"AD_High","2","Braak VI","High"
6.38999091629438,6.15211051246415,"AD_High","2","Braak V","High"
9.11978373515591,9.37040522512805,"AD_High","2","Braak V","High"
14.3985666903296,10.9550119702897,"AD_High","2","Braak V","High"
6.04558775327933,5.81068842336283,"AD_High","2","Braak VI","High"
4.06847498379701,3.86844417736248,"AD_Low_Int","2","Braak II","Low"
8.17041376612667,8.23749598644759,"Reference","2","Reference","Reference"
10.7036724399996,11.1517700629817,"AD_High","2","Braak V","High"
6.78669347164677,6.6614358230582,"AD_Low_Int","2","Braak IV","Intermediate"
9.20629197186368,9.46657642394462,"AD_High","2","Braak V","High"
5.7810639961822,5.58942835327626,"AD_High","2","Braak V","High"
15.13403260598,10.3304872401614,"Control","2","Braak IV","Not AD"
14.6037777125937,10.6690581023766,"Reference","2","Reference","Reference"
7.07178566958098,7.02032333367339,"AD_High","2","Braak V","High"
13.0710294502706,12.1146496883341,"AD_High","2","Braak V","High"
8.27022651619306,8.25962262735498,"AD_High","2","Braak VI","High"
14.2182362257278,11.3378350765768,"AD_High","2","Braak V","High"
5.94388626794457,5.70917558426699,"AD_Low_Int","2","Braak IV","Low"
2.94149991975843,2.76173639772171,"AD_High","4","Braak V","High"
11.1429358941117,11.4567341324302,"AD_High","2","Braak V","High"
4.53858259633092,4.310834300759,"AD_High","2","Braak V","High"
7.58401301314509,7.54998486396533,"AD_Low_Int","2","Braak III","Intermediate"
2.43122442738622,2.2552355538893,"AD_Low_Int","4","Braak IV","Intermediate"
5.48771935392255,NA,"AD_Low_Int","2","Braak V","Intermediate"
4.67260208906348,NA,"AD_Low_Int","2","Braak III","Intermediate"
2.82370425321616,NA,"AD_High","5","Braak V","High"
8.1953538475714,8.23749598644759,"AD_High","2","Braak VI","High"
5.95820827852211,5.77558956988323,"AD_Low_Int","2","Braak V","Intermediate"
12.5174014187425,12.6473805008286,"AD_High","2","Braak V","High"
9.78323319572118,10.520599791145,"AD_High","2","Braak VI","High"
7.60818057193093,7.5220506741112,"AD_High","2","Braak V","High"
11.6097118810934,3.13338359513917,"AD_High","4","Braak V","High"
9.16943423709534,9.73044965104749,"AD_Low_Int","2","Braak II","Low"
10.6973621877775,11.1118111587038,"AD_High","2","Braak V","High"
13.9363847630469,11.011827802697,"AD_Low_Int","2","Braak IV","Low"
5.81891698564429,5.62651097412856,"AD_High","2","Braak V","High"
9.35816251945458,9.63473758751282,"Control","2","Braak IV","Not AD"
5.35059253761938,5.14978410757635,"AD_High","2","Braak V","High"
6.29527552736884,6.16724590485695,"AD_Low_Int","2","Braak IV","Intermediate"
10.4019722163813,10.4590605788692,"AD_High","2","Braak V","High"
9.92464576839202,10.6634295069823,"AD_Low_Int","2","Braak IV","Intermediate"
11.7058320573057,2.95400914271456,"AD_High","4","Braak V","High"
3.77806053175622,3.56600354924598,"AD_Low_Int","2","Braak V","Intermediate"
11.802174562912,13.8168474560799,"AD_Low_Int","4","Braak IV","Intermediate"
9.96271234801818,10.4571695044329,"AD_High","2","Braak V","High"
12.6535410913147,11.9102703809945,"AD_High","2","Braak V","High"
10.6849012247118,5.81688065020852,"AD_Low_Int","2","Braak IV","Low"
9.43157285054462,9.71044076715651,"AD_High","2","Braak V","High"
6.15597875450167,5.89414608160615,"AD_Low_Int","2","Braak V","Intermediate"
6.52375575241787,6.30202360665731,"AD_High","2","Braak V","High"
11.6097118810934,3.38138326114396,"AD_Low_Int","4","Braak II","Low"
11.0184682541087,11.0854785997436,"AD_High","2","Braak VI","High"
11.4159034196288,4.30764878987878,"AD_High","2","Braak VI","High"
10.2515328051547,10.1751712981922,"AD_High","2","Braak V","High"
6.14516239794953,5.67202862077111,"AD_Low_Int","2","Braak VI","Intermediate"
10.7409184038246,11.3764857206085,"AD_High","2","Braak V","High"
13.3508986277231,12.6415101320679,"AD_High","2","Braak V","High"
13.6196748042925,13.5907847285936,"AD_High","3","Braak V","High"
11.5912677597171,12.2095403549334,"AD_Low_Int","2","Braak 0","Low"
7.50287198477074,7.42313327070864,"Control","2","Braak II","Not AD"
13.7071554632477,11.0137779331709,"AD_High","2","Braak V","High"
12.4337981163319,11.8243321859199,"AD_High","2","Braak VI","High"
7.82838981148353,7.75509672887525,"Reference","2","Reference","Reference"
4.20350861821883,3.97622615808302,"AD_High","4","Braak VI","High"
9.6846881201266,9.93405170906864,"AD_Low_Int","2","Braak IV","Intermediate"
11.7941327970737,12.5227638510085,"AD_Low_Int","2","Braak VI","Intermediate"
11.7058320573057,3.09433114302766,"Control","4","Braak IV","Not AD"
6.57615729591144,6.44818407482438,"AD_Low_Int","2","Braak III","Low"
9.4723414670356,9.66658696835889,"AD_High","2","Braak VI","High"
10.0093669019099,7.62096249039568,"AD_Low_Int","2","Braak III","Low"
6.12315104250162,5.92228176138181,"AD_High","2","Braak V","High"
8.80401230170171,9.16119776985856,"AD_High","2","Braak VI","High"
8.41680920133951,8.35347587841412,"Control","2","Braak IV","Not AD"
